# layer_id eta phi delta_eta delta_phi rmin rmax
L 3 -1.0 1.0 40 -3.11704896 3.11704896 254 1926.0 1980.0
C 3 -0.175 1.53398079 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi189 16 189
C 3 -0.175 1.55852448 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi190 16 190
C 3 -0.175 1.58306817 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi191 16 191
C 3 -0.175 1.60761187 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi192 16 192
C 3 -0.175 1.63215556 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi193 16 193
C 3 -0.175 1.65669925 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi194 16 194
C 3 -0.175 1.68124294 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi195 16 195
C 3 -0.175 1.70578664 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi196 16 196
C 3 -0.175 1.73033033 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi197 16 197
C 3 -0.175 1.75487402 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi198 16 198
C 3 -0.175 1.77941771 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi199 16 199
C 3 -0.175 1.80396141 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi200 16 200
C 3 -0.175 1.8285051 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi201 16 201
C 3 -0.175 1.85304879 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi202 16 202
C 3 -0.175 1.87759248 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi203 16 203
C 3 -0.175 1.90213618 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi204 16 204
C 3 -0.175 1.92667987 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi205 16 205
C 3 -0.175 1.95122356 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi206 16 206
C 3 -0.175 1.97576725 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi207 16 207
C 3 -0.175 2.00031095 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi208 16 208
C 3 -0.175 2.02485464 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi209 16 209
C 3 -0.175 2.04939833 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi210 16 210
C 3 -0.175 2.07394203 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi211 16 211
C 3 -0.175 2.09848572 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi212 16 212
C 3 -0.175 2.12302941 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi213 16 213
C 3 -0.175 2.1475731 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi214 16 214
C 3 -0.175 2.1721168 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi215 16 215
C 3 -0.175 2.19666049 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi216 16 216
C 3 -0.175 2.22120418 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi217 16 217
C 3 -0.175 2.24574787 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi218 16 218
C 3 -0.175 2.27029157 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi219 16 219
C 3 -0.175 2.29483526 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi220 16 220
C 3 -0.175 2.31937895 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi221 16 221
C 3 -0.175 2.34392264 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi222 16 222
C 3 -0.175 2.36846634 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi223 16 223
C 3 -0.175 2.39301003 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi224 16 224
C 3 -0.175 2.41755372 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi225 16 225
C 3 -0.175 2.44209741 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi226 16 226
C 3 -0.175 2.46664111 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi227 16 227
C 3 -0.175 2.4911848 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi228 16 228
C 3 -0.175 2.51572849 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi229 16 229
C 3 -0.175 2.54027218 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi230 16 230
C 3 -0.175 2.56481588 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi231 16 231
C 3 -0.175 2.58935957 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi232 16 232
C 3 -0.175 2.61390326 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi233 16 233
C 3 -0.175 2.63844696 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi234 16 234
C 3 -0.175 2.66299065 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi235 16 235
C 3 -0.175 2.68753434 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi236 16 236
C 3 -0.175 2.71207803 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi237 16 237
C 3 -0.175 2.73662173 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi238 16 238
C 3 -0.175 2.76116542 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi239 16 239
C 3 -0.175 2.78570911 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi240 16 240
C 3 -0.175 2.8102528 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi241 16 241
C 3 -0.175 2.8347965 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi242 16 242
C 3 -0.175 2.85934019 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi243 16 243
C 3 -0.175 2.88388388 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi244 16 244
C 3 -0.175 2.90842757 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi245 16 245
C 3 -0.175 2.93297127 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi246 16 246
C 3 -0.175 2.95751496 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi247 16 247
C 3 -0.175 2.98205865 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi248 16 248
C 3 -0.175 3.00660234 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi249 16 249
C 3 -0.175 3.03114604 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi250 16 250
C 3 -0.175 3.05568973 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi251 16 251
C 3 -0.175 3.08023342 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi252 16 252
C 3 -0.175 3.10477711 0.05 0.02454369 1926.0 1980.0 layer3_eta16_phi253 16 253
C 3 -0.125 -3.10477711 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi0 17 0
C 3 -0.125 -3.08023342 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi1 17 1
C 3 -0.125 -3.05568973 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi2 17 2
C 3 -0.125 -3.03114604 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi3 17 3
C 3 -0.125 -3.00660234 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi4 17 4
C 3 -0.125 -2.98205865 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi5 17 5
C 3 -0.125 -2.95751496 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi6 17 6
C 3 -0.125 -2.93297127 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi7 17 7
C 3 -0.125 -2.90842757 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi8 17 8
C 3 -0.125 -2.88388388 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi9 17 9
C 3 -0.125 -2.85934019 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi10 17 10
C 3 -0.125 -2.8347965 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi11 17 11
C 3 -0.125 -2.8102528 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi12 17 12
C 3 -0.125 -2.78570911 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi13 17 13
C 3 -0.125 -2.76116542 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi14 17 14
C 3 -0.125 -2.73662173 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi15 17 15
C 3 -0.125 -2.71207803 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi16 17 16
C 3 -0.125 -2.68753434 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi17 17 17
C 3 -0.125 -2.66299065 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi18 17 18
C 3 -0.125 -2.63844696 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi19 17 19
C 3 -0.125 -2.61390326 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi20 17 20
C 3 -0.125 -2.58935957 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi21 17 21
C 3 -0.125 -2.56481588 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi22 17 22
C 3 -0.125 -2.54027218 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi23 17 23
C 3 -0.125 -2.51572849 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi24 17 24
C 3 -0.125 -2.4911848 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi25 17 25
C 3 -0.125 -2.46664111 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi26 17 26
C 3 -0.125 -2.44209741 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi27 17 27
C 3 -0.125 -2.41755372 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi28 17 28
C 3 -0.125 -2.39301003 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi29 17 29
C 3 -0.125 -2.36846634 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi30 17 30
C 3 -0.125 -2.34392264 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi31 17 31
C 3 -0.125 -2.31937895 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi32 17 32
C 3 -0.125 -2.29483526 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi33 17 33
C 3 -0.125 -2.27029157 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi34 17 34
C 3 -0.125 -2.24574787 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi35 17 35
C 3 -0.125 -2.22120418 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi36 17 36
C 3 -0.125 -2.19666049 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi37 17 37
C 3 -0.125 -2.1721168 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi38 17 38
C 3 -0.125 -2.1475731 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi39 17 39
C 3 -0.125 -2.12302941 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi40 17 40
C 3 -0.125 -2.09848572 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi41 17 41
C 3 -0.125 -2.07394203 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi42 17 42
C 3 -0.125 -2.04939833 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi43 17 43
C 3 -0.125 -2.02485464 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi44 17 44
C 3 -0.125 -2.00031095 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi45 17 45
C 3 -0.125 -1.97576725 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi46 17 46
C 3 -0.125 -1.95122356 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi47 17 47
C 3 -0.125 -1.92667987 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi48 17 48
C 3 -0.125 -1.90213618 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi49 17 49
C 3 -0.125 -1.87759248 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi50 17 50
C 3 -0.125 -1.85304879 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi51 17 51
C 3 -0.125 -1.8285051 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi52 17 52
C 3 -0.125 -1.80396141 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi53 17 53
C 3 -0.125 -1.77941771 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi54 17 54
C 3 -0.125 -1.75487402 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi55 17 55
C 3 -0.125 -1.73033033 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi56 17 56
C 3 -0.125 -1.70578664 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi57 17 57
C 3 -0.125 -1.68124294 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi58 17 58
C 3 -0.125 -1.65669925 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi59 17 59
C 3 -0.125 -1.63215556 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi60 17 60
C 3 -0.125 -1.60761187 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi61 17 61
C 3 -0.125 -1.58306817 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi62 17 62
C 3 -0.125 -1.55852448 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi63 17 63
C 3 -0.125 -1.53398079 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi64 17 64
C 3 -0.125 -1.5094371 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi65 17 65
C 3 -0.125 -1.4848934 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi66 17 66
C 3 -0.125 -1.46034971 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi67 17 67
C 3 -0.125 -1.43580602 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi68 17 68
C 3 -0.125 -1.41126232 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi69 17 69
C 3 -0.125 -1.38671863 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi70 17 70
C 3 -0.125 -1.36217494 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi71 17 71
C 3 -0.125 -1.33763125 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi72 17 72
C 3 -0.125 -1.31308755 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi73 17 73
C 3 -0.125 -1.28854386 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi74 17 74
C 3 -0.125 -1.26400017 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi75 17 75
C 3 -0.125 -1.23945648 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi76 17 76
C 3 -0.125 -1.21491278 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi77 17 77
C 3 -0.125 -1.19036909 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi78 17 78
C 3 -0.125 -1.1658254 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi79 17 79
C 3 -0.125 -1.14128171 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi80 17 80
C 3 -0.125 -1.11673801 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi81 17 81
C 3 -0.125 -1.09219432 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi82 17 82
C 3 -0.125 -1.06765063 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi83 17 83
C 3 -0.125 -1.04310694 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi84 17 84
C 3 -0.125 -1.01856324 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi85 17 85
C 3 -0.125 -0.99401955 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi86 17 86
C 3 -0.125 -0.96947586 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi87 17 87
C 3 -0.125 -0.94493217 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi88 17 88
C 3 -0.125 -0.92038847 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi89 17 89
C 3 -0.125 -0.89584478 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi90 17 90
C 3 -0.125 -0.87130109 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi91 17 91
C 3 -0.125 -0.84675739 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi92 17 92
C 3 -0.125 -0.8222137 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi93 17 93
C 3 -0.125 -0.79767001 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi94 17 94
C 3 -0.125 -0.77312632 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi95 17 95
C 3 -0.125 -0.74858262 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi96 17 96
C 3 -0.125 -0.72403893 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi97 17 97
C 3 -0.125 -0.69949524 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi98 17 98
C 3 -0.125 -0.67495155 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi99 17 99
C 3 -0.125 -0.65040785 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi100 17 100
C 3 -0.125 -0.62586416 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi101 17 101
C 3 -0.125 -0.60132047 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi102 17 102
C 3 -0.125 -0.57677678 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi103 17 103
C 3 -0.125 -0.55223308 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi104 17 104
C 3 -0.125 -0.52768939 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi105 17 105
C 3 -0.125 -0.5031457 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi106 17 106
C 3 -0.125 -0.47860201 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi107 17 107
C 3 -0.125 -0.45405831 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi108 17 108
C 3 -0.125 -0.42951462 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi109 17 109
C 3 -0.125 -0.40497093 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi110 17 110
C 3 -0.125 -0.38042724 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi111 17 111
C 3 -0.125 -0.35588354 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi112 17 112
C 3 -0.125 -0.33133985 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi113 17 113
C 3 -0.125 -0.30679616 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi114 17 114
C 3 -0.125 -0.28225246 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi115 17 115
C 3 -0.125 -0.25770877 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi116 17 116
C 3 -0.125 -0.23316508 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi117 17 117
C 3 -0.125 -0.20862139 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi118 17 118
C 3 -0.125 -0.18407769 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi119 17 119
C 3 -0.125 -0.159534 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi120 17 120
C 3 -0.125 -0.13499031 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi121 17 121
C 3 -0.125 -0.11044662 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi122 17 122
C 3 -0.125 -0.08590292 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi123 17 123
C 3 -0.125 -0.06135923 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi124 17 124
C 3 -0.125 -0.03681554 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi125 17 125
C 3 -0.125 -0.01227185 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi126 17 126
C 3 -0.125 0.01227185 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi127 17 127
C 3 -0.125 0.03681554 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi128 17 128
C 3 -0.125 0.06135923 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi129 17 129
C 3 -0.125 0.08590292 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi130 17 130
C 3 -0.125 0.11044662 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi131 17 131
C 3 -0.125 0.13499031 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi132 17 132
C 3 -0.125 0.159534 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi133 17 133
C 3 -0.125 0.18407769 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi134 17 134
C 3 -0.125 0.20862139 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi135 17 135
C 3 -0.125 0.23316508 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi136 17 136
C 3 -0.125 0.25770877 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi137 17 137
C 3 -0.125 0.28225246 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi138 17 138
C 3 -0.125 0.30679616 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi139 17 139
C 3 -0.125 0.33133985 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi140 17 140
C 3 -0.125 0.35588354 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi141 17 141
C 3 -0.125 0.38042724 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi142 17 142
C 3 -0.125 0.40497093 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi143 17 143
C 3 -0.125 0.42951462 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi144 17 144
C 3 -0.125 0.45405831 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi145 17 145
C 3 -0.125 0.47860201 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi146 17 146
C 3 -0.125 0.5031457 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi147 17 147
C 3 -0.125 0.52768939 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi148 17 148
C 3 -0.125 0.55223308 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi149 17 149
C 3 -0.125 0.57677678 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi150 17 150
C 3 -0.125 0.60132047 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi151 17 151
C 3 -0.125 0.62586416 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi152 17 152
C 3 -0.125 0.65040785 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi153 17 153
C 3 -0.125 0.67495155 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi154 17 154
C 3 -0.125 0.69949524 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi155 17 155
C 3 -0.125 0.72403893 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi156 17 156
C 3 -0.125 0.74858262 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi157 17 157
C 3 -0.125 0.77312632 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi158 17 158
C 3 -0.125 0.79767001 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi159 17 159
C 3 -0.125 0.8222137 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi160 17 160
C 3 -0.125 0.84675739 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi161 17 161
C 3 -0.125 0.87130109 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi162 17 162
C 3 -0.125 0.89584478 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi163 17 163
C 3 -0.125 0.92038847 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi164 17 164
C 3 -0.125 0.94493217 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi165 17 165
C 3 -0.125 0.96947586 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi166 17 166
C 3 -0.125 0.99401955 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi167 17 167
C 3 -0.125 1.01856324 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi168 17 168
C 3 -0.125 1.04310694 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi169 17 169
C 3 -0.125 1.06765063 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi170 17 170
C 3 -0.125 1.09219432 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi171 17 171
C 3 -0.125 1.11673801 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi172 17 172
C 3 -0.125 1.14128171 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi173 17 173
C 3 -0.125 1.1658254 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi174 17 174
C 3 -0.125 1.19036909 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi175 17 175
C 3 -0.125 1.21491278 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi176 17 176
C 3 -0.125 1.23945648 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi177 17 177
C 3 -0.125 1.26400017 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi178 17 178
C 3 -0.125 1.28854386 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi179 17 179
C 3 -0.125 1.31308755 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi180 17 180
C 3 -0.125 1.33763125 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi181 17 181
C 3 -0.125 1.36217494 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi182 17 182
C 3 -0.125 1.38671863 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi183 17 183
C 3 -0.125 1.41126232 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi184 17 184
C 3 -0.125 1.43580602 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi185 17 185
C 3 -0.125 1.46034971 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi186 17 186
C 3 -0.125 1.4848934 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi187 17 187
C 3 -0.125 1.5094371 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi188 17 188
C 3 -0.125 1.53398079 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi189 17 189
C 3 -0.125 1.55852448 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi190 17 190
C 3 -0.125 1.58306817 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi191 17 191
C 3 -0.125 1.60761187 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi192 17 192
C 3 -0.125 1.63215556 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi193 17 193
C 3 -0.125 1.65669925 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi194 17 194
C 3 -0.125 1.68124294 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi195 17 195
C 3 -0.125 1.70578664 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi196 17 196
C 3 -0.125 1.73033033 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi197 17 197
C 3 -0.125 1.75487402 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi198 17 198
C 3 -0.125 1.77941771 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi199 17 199
C 3 -0.125 1.80396141 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi200 17 200
C 3 -0.125 1.8285051 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi201 17 201
C 3 -0.125 1.85304879 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi202 17 202
C 3 -0.125 1.87759248 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi203 17 203
C 3 -0.125 1.90213618 0.05 0.02454369 1926.0 1980.0 layer3_eta17_phi204 17 204
