# layer_id eta phi delta_eta delta_phi rmin rmax
L 4 -0.8 0.8 16 -3.14159265 3.14159265 64 2280 2680
C 4 0.15 -2.60163142 0.1 0.09817477 2280 2680 layer4_eta9_phi5 9 5
C 4 0.15 -2.50345665 0.1 0.09817477 2280 2680 layer4_eta9_phi6 9 6
C 4 0.15 -2.40528188 0.1 0.09817477 2280 2680 layer4_eta9_phi7 9 7
C 4 0.15 -2.3071071 0.1 0.09817477 2280 2680 layer4_eta9_phi8 9 8
C 4 0.15 -2.20893233 0.1 0.09817477 2280 2680 layer4_eta9_phi9 9 9
C 4 0.15 -2.11075756 0.1 0.09817477 2280 2680 layer4_eta9_phi10 9 10
C 4 0.15 -2.01258279 0.1 0.09817477 2280 2680 layer4_eta9_phi11 9 11
C 4 0.15 -1.91440802 0.1 0.09817477 2280 2680 layer4_eta9_phi12 9 12
C 4 0.15 -1.81623325 0.1 0.09817477 2280 2680 layer4_eta9_phi13 9 13
C 4 0.15 -1.71805848 0.1 0.09817477 2280 2680 layer4_eta9_phi14 9 14
C 4 0.15 -1.61988371 0.1 0.09817477 2280 2680 layer4_eta9_phi15 9 15
C 4 0.15 -1.52170894 0.1 0.09817477 2280 2680 layer4_eta9_phi16 9 16
C 4 0.15 -1.42353417 0.1 0.09817477 2280 2680 layer4_eta9_phi17 9 17
C 4 0.15 -1.3253594 0.1 0.09817477 2280 2680 layer4_eta9_phi18 9 18
C 4 0.15 -1.22718463 0.1 0.09817477 2280 2680 layer4_eta9_phi19 9 19
C 4 0.15 -1.12900986 0.1 0.09817477 2280 2680 layer4_eta9_phi20 9 20
C 4 0.15 -1.03083509 0.1 0.09817477 2280 2680 layer4_eta9_phi21 9 21
C 4 0.15 -0.93266032 0.1 0.09817477 2280 2680 layer4_eta9_phi22 9 22
C 4 0.15 -0.83448555 0.1 0.09817477 2280 2680 layer4_eta9_phi23 9 23
C 4 0.15 -0.73631078 0.1 0.09817477 2280 2680 layer4_eta9_phi24 9 24
C 4 0.15 -0.63813601 0.1 0.09817477 2280 2680 layer4_eta9_phi25 9 25
C 4 0.15 -0.53996124 0.1 0.09817477 2280 2680 layer4_eta9_phi26 9 26
C 4 0.15 -0.44178647 0.1 0.09817477 2280 2680 layer4_eta9_phi27 9 27
C 4 0.15 -0.3436117 0.1 0.09817477 2280 2680 layer4_eta9_phi28 9 28
C 4 0.15 -0.24543693 0.1 0.09817477 2280 2680 layer4_eta9_phi29 9 29
C 4 0.15 -0.14726216 0.1 0.09817477 2280 2680 layer4_eta9_phi30 9 30
C 4 0.15 -0.04908739 0.1 0.09817477 2280 2680 layer4_eta9_phi31 9 31
C 4 0.15 0.04908739 0.1 0.09817477 2280 2680 layer4_eta9_phi32 9 32
C 4 0.15 0.14726216 0.1 0.09817477 2280 2680 layer4_eta9_phi33 9 33
C 4 0.15 0.24543693 0.1 0.09817477 2280 2680 layer4_eta9_phi34 9 34
C 4 0.15 0.3436117 0.1 0.09817477 2280 2680 layer4_eta9_phi35 9 35
C 4 0.15 0.44178647 0.1 0.09817477 2280 2680 layer4_eta9_phi36 9 36
C 4 0.15 0.53996124 0.1 0.09817477 2280 2680 layer4_eta9_phi37 9 37
C 4 0.15 0.63813601 0.1 0.09817477 2280 2680 layer4_eta9_phi38 9 38
C 4 0.15 0.73631078 0.1 0.09817477 2280 2680 layer4_eta9_phi39 9 39
C 4 0.15 0.83448555 0.1 0.09817477 2280 2680 layer4_eta9_phi40 9 40
C 4 0.15 0.93266032 0.1 0.09817477 2280 2680 layer4_eta9_phi41 9 41
C 4 0.15 1.03083509 0.1 0.09817477 2280 2680 layer4_eta9_phi42 9 42
C 4 0.15 1.12900986 0.1 0.09817477 2280 2680 layer4_eta9_phi43 9 43
C 4 0.15 1.22718463 0.1 0.09817477 2280 2680 layer4_eta9_phi44 9 44
C 4 0.15 1.3253594 0.1 0.09817477 2280 2680 layer4_eta9_phi45 9 45
C 4 0.15 1.42353417 0.1 0.09817477 2280 2680 layer4_eta9_phi46 9 46
C 4 0.15 1.52170894 0.1 0.09817477 2280 2680 layer4_eta9_phi47 9 47
C 4 0.15 1.61988371 0.1 0.09817477 2280 2680 layer4_eta9_phi48 9 48
C 4 0.15 1.71805848 0.1 0.09817477 2280 2680 layer4_eta9_phi49 9 49
C 4 0.15 1.81623325 0.1 0.09817477 2280 2680 layer4_eta9_phi50 9 50
C 4 0.15 1.91440802 0.1 0.09817477 2280 2680 layer4_eta9_phi51 9 51
C 4 0.15 2.01258279 0.1 0.09817477 2280 2680 layer4_eta9_phi52 9 52
C 4 0.15 2.11075756 0.1 0.09817477 2280 2680 layer4_eta9_phi53 9 53
C 4 0.15 2.20893233 0.1 0.09817477 2280 2680 layer4_eta9_phi54 9 54
C 4 0.15 2.3071071 0.1 0.09817477 2280 2680 layer4_eta9_phi55 9 55
C 4 0.15 2.40528188 0.1 0.09817477 2280 2680 layer4_eta9_phi56 9 56
C 4 0.15 2.50345665 0.1 0.09817477 2280 2680 layer4_eta9_phi57 9 57
C 4 0.15 2.60163142 0.1 0.09817477 2280 2680 layer4_eta9_phi58 9 58
C 4 0.15 2.69980619 0.1 0.09817477 2280 2680 layer4_eta9_phi59 9 59
C 4 0.15 2.79798096 0.1 0.09817477 2280 2680 layer4_eta9_phi60 9 60
C 4 0.15 2.89615573 0.1 0.09817477 2280 2680 layer4_eta9_phi61 9 61
C 4 0.15 2.9943305 0.1 0.09817477 2280 2680 layer4_eta9_phi62 9 62
C 4 0.15 3.09250527 0.1 0.09817477 2280 2680 layer4_eta9_phi63 9 63
C 4 0.25 -3.09250527 0.1 0.09817477 2280 2680 layer4_eta10_phi0 10 0
C 4 0.25 -2.9943305 0.1 0.09817477 2280 2680 layer4_eta10_phi1 10 1
C 4 0.25 -2.89615573 0.1 0.09817477 2280 2680 layer4_eta10_phi2 10 2
C 4 0.25 -2.79798096 0.1 0.09817477 2280 2680 layer4_eta10_phi3 10 3
C 4 0.25 -2.69980619 0.1 0.09817477 2280 2680 layer4_eta10_phi4 10 4
C 4 0.25 -2.60163142 0.1 0.09817477 2280 2680 layer4_eta10_phi5 10 5
C 4 0.25 -2.50345665 0.1 0.09817477 2280 2680 layer4_eta10_phi6 10 6
C 4 0.25 -2.40528188 0.1 0.09817477 2280 2680 layer4_eta10_phi7 10 7
C 4 0.25 -2.3071071 0.1 0.09817477 2280 2680 layer4_eta10_phi8 10 8
C 4 0.25 -2.20893233 0.1 0.09817477 2280 2680 layer4_eta10_phi9 10 9
C 4 0.25 -2.11075756 0.1 0.09817477 2280 2680 layer4_eta10_phi10 10 10
C 4 0.25 -2.01258279 0.1 0.09817477 2280 2680 layer4_eta10_phi11 10 11
C 4 0.25 -1.91440802 0.1 0.09817477 2280 2680 layer4_eta10_phi12 10 12
C 4 0.25 -1.81623325 0.1 0.09817477 2280 2680 layer4_eta10_phi13 10 13
C 4 0.25 -1.71805848 0.1 0.09817477 2280 2680 layer4_eta10_phi14 10 14
C 4 0.25 -1.61988371 0.1 0.09817477 2280 2680 layer4_eta10_phi15 10 15
C 4 0.25 -1.52170894 0.1 0.09817477 2280 2680 layer4_eta10_phi16 10 16
C 4 0.25 -1.42353417 0.1 0.09817477 2280 2680 layer4_eta10_phi17 10 17
C 4 0.25 -1.3253594 0.1 0.09817477 2280 2680 layer4_eta10_phi18 10 18
C 4 0.25 -1.22718463 0.1 0.09817477 2280 2680 layer4_eta10_phi19 10 19
C 4 0.25 -1.12900986 0.1 0.09817477 2280 2680 layer4_eta10_phi20 10 20
C 4 0.25 -1.03083509 0.1 0.09817477 2280 2680 layer4_eta10_phi21 10 21
C 4 0.25 -0.93266032 0.1 0.09817477 2280 2680 layer4_eta10_phi22 10 22
C 4 0.25 -0.83448555 0.1 0.09817477 2280 2680 layer4_eta10_phi23 10 23
C 4 0.25 -0.73631078 0.1 0.09817477 2280 2680 layer4_eta10_phi24 10 24
C 4 0.25 -0.63813601 0.1 0.09817477 2280 2680 layer4_eta10_phi25 10 25
C 4 0.25 -0.53996124 0.1 0.09817477 2280 2680 layer4_eta10_phi26 10 26
C 4 0.25 -0.44178647 0.1 0.09817477 2280 2680 layer4_eta10_phi27 10 27
C 4 0.25 -0.3436117 0.1 0.09817477 2280 2680 layer4_eta10_phi28 10 28
C 4 0.25 -0.24543693 0.1 0.09817477 2280 2680 layer4_eta10_phi29 10 29
C 4 0.25 -0.14726216 0.1 0.09817477 2280 2680 layer4_eta10_phi30 10 30
C 4 0.25 -0.04908739 0.1 0.09817477 2280 2680 layer4_eta10_phi31 10 31
C 4 0.25 0.04908739 0.1 0.09817477 2280 2680 layer4_eta10_phi32 10 32
C 4 0.25 0.14726216 0.1 0.09817477 2280 2680 layer4_eta10_phi33 10 33
C 4 0.25 0.24543693 0.1 0.09817477 2280 2680 layer4_eta10_phi34 10 34
C 4 0.25 0.3436117 0.1 0.09817477 2280 2680 layer4_eta10_phi35 10 35
C 4 0.25 0.44178647 0.1 0.09817477 2280 2680 layer4_eta10_phi36 10 36
C 4 0.25 0.53996124 0.1 0.09817477 2280 2680 layer4_eta10_phi37 10 37
C 4 0.25 0.63813601 0.1 0.09817477 2280 2680 layer4_eta10_phi38 10 38
C 4 0.25 0.73631078 0.1 0.09817477 2280 2680 layer4_eta10_phi39 10 39
C 4 0.25 0.83448555 0.1 0.09817477 2280 2680 layer4_eta10_phi40 10 40
C 4 0.25 0.93266032 0.1 0.09817477 2280 2680 layer4_eta10_phi41 10 41
C 4 0.25 1.03083509 0.1 0.09817477 2280 2680 layer4_eta10_phi42 10 42
C 4 0.25 1.12900986 0.1 0.09817477 2280 2680 layer4_eta10_phi43 10 43
C 4 0.25 1.22718463 0.1 0.09817477 2280 2680 layer4_eta10_phi44 10 44
C 4 0.25 1.3253594 0.1 0.09817477 2280 2680 layer4_eta10_phi45 10 45
C 4 0.25 1.42353417 0.1 0.09817477 2280 2680 layer4_eta10_phi46 10 46
C 4 0.25 1.52170894 0.1 0.09817477 2280 2680 layer4_eta10_phi47 10 47
C 4 0.25 1.61988371 0.1 0.09817477 2280 2680 layer4_eta10_phi48 10 48
C 4 0.25 1.71805848 0.1 0.09817477 2280 2680 layer4_eta10_phi49 10 49
C 4 0.25 1.81623325 0.1 0.09817477 2280 2680 layer4_eta10_phi50 10 50
C 4 0.25 1.91440802 0.1 0.09817477 2280 2680 layer4_eta10_phi51 10 51
C 4 0.25 2.01258279 0.1 0.09817477 2280 2680 layer4_eta10_phi52 10 52
C 4 0.25 2.11075756 0.1 0.09817477 2280 2680 layer4_eta10_phi53 10 53
C 4 0.25 2.20893233 0.1 0.09817477 2280 2680 layer4_eta10_phi54 10 54
C 4 0.25 2.3071071 0.1 0.09817477 2280 2680 layer4_eta10_phi55 10 55
C 4 0.25 2.40528188 0.1 0.09817477 2280 2680 layer4_eta10_phi56 10 56
C 4 0.25 2.50345665 0.1 0.09817477 2280 2680 layer4_eta10_phi57 10 57
C 4 0.25 2.60163142 0.1 0.09817477 2280 2680 layer4_eta10_phi58 10 58
C 4 0.25 2.69980619 0.1 0.09817477 2280 2680 layer4_eta10_phi59 10 59
C 4 0.25 2.79798096 0.1 0.09817477 2280 2680 layer4_eta10_phi60 10 60
C 4 0.25 2.89615573 0.1 0.09817477 2280 2680 layer4_eta10_phi61 10 61
C 4 0.25 2.9943305 0.1 0.09817477 2280 2680 layer4_eta10_phi62 10 62
C 4 0.25 3.09250527 0.1 0.09817477 2280 2680 layer4_eta10_phi63 10 63
C 4 0.35 -3.09250527 0.1 0.09817477 2280 2680 layer4_eta11_phi0 11 0
C 4 0.35 -2.9943305 0.1 0.09817477 2280 2680 layer4_eta11_phi1 11 1
C 4 0.35 -2.89615573 0.1 0.09817477 2280 2680 layer4_eta11_phi2 11 2
C 4 0.35 -2.79798096 0.1 0.09817477 2280 2680 layer4_eta11_phi3 11 3
C 4 0.35 -2.69980619 0.1 0.09817477 2280 2680 layer4_eta11_phi4 11 4
C 4 0.35 -2.60163142 0.1 0.09817477 2280 2680 layer4_eta11_phi5 11 5
C 4 0.35 -2.50345665 0.1 0.09817477 2280 2680 layer4_eta11_phi6 11 6
C 4 0.35 -2.40528188 0.1 0.09817477 2280 2680 layer4_eta11_phi7 11 7
C 4 0.35 -2.3071071 0.1 0.09817477 2280 2680 layer4_eta11_phi8 11 8
C 4 0.35 -2.20893233 0.1 0.09817477 2280 2680 layer4_eta11_phi9 11 9
C 4 0.35 -2.11075756 0.1 0.09817477 2280 2680 layer4_eta11_phi10 11 10
C 4 0.35 -2.01258279 0.1 0.09817477 2280 2680 layer4_eta11_phi11 11 11
C 4 0.35 -1.91440802 0.1 0.09817477 2280 2680 layer4_eta11_phi12 11 12
C 4 0.35 -1.81623325 0.1 0.09817477 2280 2680 layer4_eta11_phi13 11 13
C 4 0.35 -1.71805848 0.1 0.09817477 2280 2680 layer4_eta11_phi14 11 14
C 4 0.35 -1.61988371 0.1 0.09817477 2280 2680 layer4_eta11_phi15 11 15
C 4 0.35 -1.52170894 0.1 0.09817477 2280 2680 layer4_eta11_phi16 11 16
C 4 0.35 -1.42353417 0.1 0.09817477 2280 2680 layer4_eta11_phi17 11 17
C 4 0.35 -1.3253594 0.1 0.09817477 2280 2680 layer4_eta11_phi18 11 18
C 4 0.35 -1.22718463 0.1 0.09817477 2280 2680 layer4_eta11_phi19 11 19
C 4 0.35 -1.12900986 0.1 0.09817477 2280 2680 layer4_eta11_phi20 11 20
C 4 0.35 -1.03083509 0.1 0.09817477 2280 2680 layer4_eta11_phi21 11 21
C 4 0.35 -0.93266032 0.1 0.09817477 2280 2680 layer4_eta11_phi22 11 22
C 4 0.35 -0.83448555 0.1 0.09817477 2280 2680 layer4_eta11_phi23 11 23
C 4 0.35 -0.73631078 0.1 0.09817477 2280 2680 layer4_eta11_phi24 11 24
C 4 0.35 -0.63813601 0.1 0.09817477 2280 2680 layer4_eta11_phi25 11 25
C 4 0.35 -0.53996124 0.1 0.09817477 2280 2680 layer4_eta11_phi26 11 26
C 4 0.35 -0.44178647 0.1 0.09817477 2280 2680 layer4_eta11_phi27 11 27
C 4 0.35 -0.3436117 0.1 0.09817477 2280 2680 layer4_eta11_phi28 11 28
C 4 0.35 -0.24543693 0.1 0.09817477 2280 2680 layer4_eta11_phi29 11 29
C 4 0.35 -0.14726216 0.1 0.09817477 2280 2680 layer4_eta11_phi30 11 30
C 4 0.35 -0.04908739 0.1 0.09817477 2280 2680 layer4_eta11_phi31 11 31
C 4 0.35 0.04908739 0.1 0.09817477 2280 2680 layer4_eta11_phi32 11 32
C 4 0.35 0.14726216 0.1 0.09817477 2280 2680 layer4_eta11_phi33 11 33
C 4 0.35 0.24543693 0.1 0.09817477 2280 2680 layer4_eta11_phi34 11 34
C 4 0.35 0.3436117 0.1 0.09817477 2280 2680 layer4_eta11_phi35 11 35
C 4 0.35 0.44178647 0.1 0.09817477 2280 2680 layer4_eta11_phi36 11 36
C 4 0.35 0.53996124 0.1 0.09817477 2280 2680 layer4_eta11_phi37 11 37
C 4 0.35 0.63813601 0.1 0.09817477 2280 2680 layer4_eta11_phi38 11 38
C 4 0.35 0.73631078 0.1 0.09817477 2280 2680 layer4_eta11_phi39 11 39
C 4 0.35 0.83448555 0.1 0.09817477 2280 2680 layer4_eta11_phi40 11 40
C 4 0.35 0.93266032 0.1 0.09817477 2280 2680 layer4_eta11_phi41 11 41
C 4 0.35 1.03083509 0.1 0.09817477 2280 2680 layer4_eta11_phi42 11 42
C 4 0.35 1.12900986 0.1 0.09817477 2280 2680 layer4_eta11_phi43 11 43
C 4 0.35 1.22718463 0.1 0.09817477 2280 2680 layer4_eta11_phi44 11 44
C 4 0.35 1.3253594 0.1 0.09817477 2280 2680 layer4_eta11_phi45 11 45
C 4 0.35 1.42353417 0.1 0.09817477 2280 2680 layer4_eta11_phi46 11 46
C 4 0.35 1.52170894 0.1 0.09817477 2280 2680 layer4_eta11_phi47 11 47
C 4 0.35 1.61988371 0.1 0.09817477 2280 2680 layer4_eta11_phi48 11 48
C 4 0.35 1.71805848 0.1 0.09817477 2280 2680 layer4_eta11_phi49 11 49
C 4 0.35 1.81623325 0.1 0.09817477 2280 2680 layer4_eta11_phi50 11 50
C 4 0.35 1.91440802 0.1 0.09817477 2280 2680 layer4_eta11_phi51 11 51
C 4 0.35 2.01258279 0.1 0.09817477 2280 2680 layer4_eta11_phi52 11 52
C 4 0.35 2.11075756 0.1 0.09817477 2280 2680 layer4_eta11_phi53 11 53
C 4 0.35 2.20893233 0.1 0.09817477 2280 2680 layer4_eta11_phi54 11 54
C 4 0.35 2.3071071 0.1 0.09817477 2280 2680 layer4_eta11_phi55 11 55
C 4 0.35 2.40528188 0.1 0.09817477 2280 2680 layer4_eta11_phi56 11 56
C 4 0.35 2.50345665 0.1 0.09817477 2280 2680 layer4_eta11_phi57 11 57
C 4 0.35 2.60163142 0.1 0.09817477 2280 2680 layer4_eta11_phi58 11 58
C 4 0.35 2.69980619 0.1 0.09817477 2280 2680 layer4_eta11_phi59 11 59
C 4 0.35 2.79798096 0.1 0.09817477 2280 2680 layer4_eta11_phi60 11 60
C 4 0.35 2.89615573 0.1 0.09817477 2280 2680 layer4_eta11_phi61 11 61
C 4 0.35 2.9943305 0.1 0.09817477 2280 2680 layer4_eta11_phi62 11 62
C 4 0.35 3.09250527 0.1 0.09817477 2280 2680 layer4_eta11_phi63 11 63
C 4 0.45 -3.09250527 0.1 0.09817477 2280 2680 layer4_eta12_phi0 12 0
C 4 0.45 -2.9943305 0.1 0.09817477 2280 2680 layer4_eta12_phi1 12 1
C 4 0.45 -2.89615573 0.1 0.09817477 2280 2680 layer4_eta12_phi2 12 2
C 4 0.45 -2.79798096 0.1 0.09817477 2280 2680 layer4_eta12_phi3 12 3
C 4 0.45 -2.69980619 0.1 0.09817477 2280 2680 layer4_eta12_phi4 12 4
C 4 0.45 -2.60163142 0.1 0.09817477 2280 2680 layer4_eta12_phi5 12 5
C 4 0.45 -2.50345665 0.1 0.09817477 2280 2680 layer4_eta12_phi6 12 6
C 4 0.45 -2.40528188 0.1 0.09817477 2280 2680 layer4_eta12_phi7 12 7
C 4 0.45 -2.3071071 0.1 0.09817477 2280 2680 layer4_eta12_phi8 12 8
C 4 0.45 -2.20893233 0.1 0.09817477 2280 2680 layer4_eta12_phi9 12 9
C 4 0.45 -2.11075756 0.1 0.09817477 2280 2680 layer4_eta12_phi10 12 10
C 4 0.45 -2.01258279 0.1 0.09817477 2280 2680 layer4_eta12_phi11 12 11
C 4 0.45 -1.91440802 0.1 0.09817477 2280 2680 layer4_eta12_phi12 12 12
C 4 0.45 -1.81623325 0.1 0.09817477 2280 2680 layer4_eta12_phi13 12 13
C 4 0.45 -1.71805848 0.1 0.09817477 2280 2680 layer4_eta12_phi14 12 14
C 4 0.45 -1.61988371 0.1 0.09817477 2280 2680 layer4_eta12_phi15 12 15
C 4 0.45 -1.52170894 0.1 0.09817477 2280 2680 layer4_eta12_phi16 12 16
C 4 0.45 -1.42353417 0.1 0.09817477 2280 2680 layer4_eta12_phi17 12 17
C 4 0.45 -1.3253594 0.1 0.09817477 2280 2680 layer4_eta12_phi18 12 18
C 4 0.45 -1.22718463 0.1 0.09817477 2280 2680 layer4_eta12_phi19 12 19
C 4 0.45 -1.12900986 0.1 0.09817477 2280 2680 layer4_eta12_phi20 12 20
C 4 0.45 -1.03083509 0.1 0.09817477 2280 2680 layer4_eta12_phi21 12 21
C 4 0.45 -0.93266032 0.1 0.09817477 2280 2680 layer4_eta12_phi22 12 22
C 4 0.45 -0.83448555 0.1 0.09817477 2280 2680 layer4_eta12_phi23 12 23
C 4 0.45 -0.73631078 0.1 0.09817477 2280 2680 layer4_eta12_phi24 12 24
C 4 0.45 -0.63813601 0.1 0.09817477 2280 2680 layer4_eta12_phi25 12 25
C 4 0.45 -0.53996124 0.1 0.09817477 2280 2680 layer4_eta12_phi26 12 26
C 4 0.45 -0.44178647 0.1 0.09817477 2280 2680 layer4_eta12_phi27 12 27
C 4 0.45 -0.3436117 0.1 0.09817477 2280 2680 layer4_eta12_phi28 12 28
C 4 0.45 -0.24543693 0.1 0.09817477 2280 2680 layer4_eta12_phi29 12 29
C 4 0.45 -0.14726216 0.1 0.09817477 2280 2680 layer4_eta12_phi30 12 30
C 4 0.45 -0.04908739 0.1 0.09817477 2280 2680 layer4_eta12_phi31 12 31
C 4 0.45 0.04908739 0.1 0.09817477 2280 2680 layer4_eta12_phi32 12 32
C 4 0.45 0.14726216 0.1 0.09817477 2280 2680 layer4_eta12_phi33 12 33
C 4 0.45 0.24543693 0.1 0.09817477 2280 2680 layer4_eta12_phi34 12 34
C 4 0.45 0.3436117 0.1 0.09817477 2280 2680 layer4_eta12_phi35 12 35
C 4 0.45 0.44178647 0.1 0.09817477 2280 2680 layer4_eta12_phi36 12 36
C 4 0.45 0.53996124 0.1 0.09817477 2280 2680 layer4_eta12_phi37 12 37
C 4 0.45 0.63813601 0.1 0.09817477 2280 2680 layer4_eta12_phi38 12 38
C 4 0.45 0.73631078 0.1 0.09817477 2280 2680 layer4_eta12_phi39 12 39
C 4 0.45 0.83448555 0.1 0.09817477 2280 2680 layer4_eta12_phi40 12 40
C 4 0.45 0.93266032 0.1 0.09817477 2280 2680 layer4_eta12_phi41 12 41
C 4 0.45 1.03083509 0.1 0.09817477 2280 2680 layer4_eta12_phi42 12 42
C 4 0.45 1.12900986 0.1 0.09817477 2280 2680 layer4_eta12_phi43 12 43
C 4 0.45 1.22718463 0.1 0.09817477 2280 2680 layer4_eta12_phi44 12 44
C 4 0.45 1.3253594 0.1 0.09817477 2280 2680 layer4_eta12_phi45 12 45
C 4 0.45 1.42353417 0.1 0.09817477 2280 2680 layer4_eta12_phi46 12 46
C 4 0.45 1.52170894 0.1 0.09817477 2280 2680 layer4_eta12_phi47 12 47
C 4 0.45 1.61988371 0.1 0.09817477 2280 2680 layer4_eta12_phi48 12 48
C 4 0.45 1.71805848 0.1 0.09817477 2280 2680 layer4_eta12_phi49 12 49
C 4 0.45 1.81623325 0.1 0.09817477 2280 2680 layer4_eta12_phi50 12 50
C 4 0.45 1.91440802 0.1 0.09817477 2280 2680 layer4_eta12_phi51 12 51
C 4 0.45 2.01258279 0.1 0.09817477 2280 2680 layer4_eta12_phi52 12 52
C 4 0.45 2.11075756 0.1 0.09817477 2280 2680 layer4_eta12_phi53 12 53
C 4 0.45 2.20893233 0.1 0.09817477 2280 2680 layer4_eta12_phi54 12 54
C 4 0.45 2.3071071 0.1 0.09817477 2280 2680 layer4_eta12_phi55 12 55
C 4 0.45 2.40528188 0.1 0.09817477 2280 2680 layer4_eta12_phi56 12 56
C 4 0.45 2.50345665 0.1 0.09817477 2280 2680 layer4_eta12_phi57 12 57
C 4 0.45 2.60163142 0.1 0.09817477 2280 2680 layer4_eta12_phi58 12 58
C 4 0.45 2.69980619 0.1 0.09817477 2280 2680 layer4_eta12_phi59 12 59
C 4 0.45 2.79798096 0.1 0.09817477 2280 2680 layer4_eta12_phi60 12 60
C 4 0.45 2.89615573 0.1 0.09817477 2280 2680 layer4_eta12_phi61 12 61
C 4 0.45 2.9943305 0.1 0.09817477 2280 2680 layer4_eta12_phi62 12 62
C 4 0.45 3.09250527 0.1 0.09817477 2280 2680 layer4_eta12_phi63 12 63
C 4 0.55 -3.09250527 0.1 0.09817477 2280 2680 layer4_eta13_phi0 13 0
C 4 0.55 -2.9943305 0.1 0.09817477 2280 2680 layer4_eta13_phi1 13 1
C 4 0.55 -2.89615573 0.1 0.09817477 2280 2680 layer4_eta13_phi2 13 2
C 4 0.55 -2.79798096 0.1 0.09817477 2280 2680 layer4_eta13_phi3 13 3
C 4 0.55 -2.69980619 0.1 0.09817477 2280 2680 layer4_eta13_phi4 13 4
C 4 0.55 -2.60163142 0.1 0.09817477 2280 2680 layer4_eta13_phi5 13 5
C 4 0.55 -2.50345665 0.1 0.09817477 2280 2680 layer4_eta13_phi6 13 6
C 4 0.55 -2.40528188 0.1 0.09817477 2280 2680 layer4_eta13_phi7 13 7
C 4 0.55 -2.3071071 0.1 0.09817477 2280 2680 layer4_eta13_phi8 13 8
C 4 0.55 -2.20893233 0.1 0.09817477 2280 2680 layer4_eta13_phi9 13 9
C 4 0.55 -2.11075756 0.1 0.09817477 2280 2680 layer4_eta13_phi10 13 10
C 4 0.55 -2.01258279 0.1 0.09817477 2280 2680 layer4_eta13_phi11 13 11
C 4 0.55 -1.91440802 0.1 0.09817477 2280 2680 layer4_eta13_phi12 13 12
C 4 0.55 -1.81623325 0.1 0.09817477 2280 2680 layer4_eta13_phi13 13 13
C 4 0.55 -1.71805848 0.1 0.09817477 2280 2680 layer4_eta13_phi14 13 14
C 4 0.55 -1.61988371 0.1 0.09817477 2280 2680 layer4_eta13_phi15 13 15
C 4 0.55 -1.52170894 0.1 0.09817477 2280 2680 layer4_eta13_phi16 13 16
C 4 0.55 -1.42353417 0.1 0.09817477 2280 2680 layer4_eta13_phi17 13 17
C 4 0.55 -1.3253594 0.1 0.09817477 2280 2680 layer4_eta13_phi18 13 18
C 4 0.55 -1.22718463 0.1 0.09817477 2280 2680 layer4_eta13_phi19 13 19
C 4 0.55 -1.12900986 0.1 0.09817477 2280 2680 layer4_eta13_phi20 13 20
C 4 0.55 -1.03083509 0.1 0.09817477 2280 2680 layer4_eta13_phi21 13 21
C 4 0.55 -0.93266032 0.1 0.09817477 2280 2680 layer4_eta13_phi22 13 22
C 4 0.55 -0.83448555 0.1 0.09817477 2280 2680 layer4_eta13_phi23 13 23
C 4 0.55 -0.73631078 0.1 0.09817477 2280 2680 layer4_eta13_phi24 13 24
C 4 0.55 -0.63813601 0.1 0.09817477 2280 2680 layer4_eta13_phi25 13 25
C 4 0.55 -0.53996124 0.1 0.09817477 2280 2680 layer4_eta13_phi26 13 26
C 4 0.55 -0.44178647 0.1 0.09817477 2280 2680 layer4_eta13_phi27 13 27
C 4 0.55 -0.3436117 0.1 0.09817477 2280 2680 layer4_eta13_phi28 13 28
C 4 0.55 -0.24543693 0.1 0.09817477 2280 2680 layer4_eta13_phi29 13 29
C 4 0.55 -0.14726216 0.1 0.09817477 2280 2680 layer4_eta13_phi30 13 30
C 4 0.55 -0.04908739 0.1 0.09817477 2280 2680 layer4_eta13_phi31 13 31
C 4 0.55 0.04908739 0.1 0.09817477 2280 2680 layer4_eta13_phi32 13 32
C 4 0.55 0.14726216 0.1 0.09817477 2280 2680 layer4_eta13_phi33 13 33
C 4 0.55 0.24543693 0.1 0.09817477 2280 2680 layer4_eta13_phi34 13 34
C 4 0.55 0.3436117 0.1 0.09817477 2280 2680 layer4_eta13_phi35 13 35
C 4 0.55 0.44178647 0.1 0.09817477 2280 2680 layer4_eta13_phi36 13 36
C 4 0.55 0.53996124 0.1 0.09817477 2280 2680 layer4_eta13_phi37 13 37
C 4 0.55 0.63813601 0.1 0.09817477 2280 2680 layer4_eta13_phi38 13 38
C 4 0.55 0.73631078 0.1 0.09817477 2280 2680 layer4_eta13_phi39 13 39
C 4 0.55 0.83448555 0.1 0.09817477 2280 2680 layer4_eta13_phi40 13 40
C 4 0.55 0.93266032 0.1 0.09817477 2280 2680 layer4_eta13_phi41 13 41
C 4 0.55 1.03083509 0.1 0.09817477 2280 2680 layer4_eta13_phi42 13 42
C 4 0.55 1.12900986 0.1 0.09817477 2280 2680 layer4_eta13_phi43 13 43
C 4 0.55 1.22718463 0.1 0.09817477 2280 2680 layer4_eta13_phi44 13 44
C 4 0.55 1.3253594 0.1 0.09817477 2280 2680 layer4_eta13_phi45 13 45
C 4 0.55 1.42353417 0.1 0.09817477 2280 2680 layer4_eta13_phi46 13 46
C 4 0.55 1.52170894 0.1 0.09817477 2280 2680 layer4_eta13_phi47 13 47
