# layer_id eta phi delta_eta delta_phi rmin rmax
L 1 -1.196 1.196 736 -3.14159265 3.14159265 64 1500 1596.0
C 1 0.307125 -1.42353417 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi17 462 17
C 1 0.307125 -1.3253594 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi18 462 18
C 1 0.307125 -1.22718463 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi19 462 19
C 1 0.307125 -1.12900986 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi20 462 20
C 1 0.307125 -1.03083509 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi21 462 21
C 1 0.307125 -0.93266032 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi22 462 22
C 1 0.307125 -0.83448555 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi23 462 23
C 1 0.307125 -0.73631078 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi24 462 24
C 1 0.307125 -0.63813601 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi25 462 25
C 1 0.307125 -0.53996124 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi26 462 26
C 1 0.307125 -0.44178647 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi27 462 27
C 1 0.307125 -0.3436117 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi28 462 28
C 1 0.307125 -0.24543693 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi29 462 29
C 1 0.307125 -0.14726216 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi30 462 30
C 1 0.307125 -0.04908739 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi31 462 31
C 1 0.307125 0.04908739 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi32 462 32
C 1 0.307125 0.14726216 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi33 462 33
C 1 0.307125 0.24543693 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi34 462 34
C 1 0.307125 0.3436117 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi35 462 35
C 1 0.307125 0.44178647 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi36 462 36
C 1 0.307125 0.53996124 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi37 462 37
C 1 0.307125 0.63813601 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi38 462 38
C 1 0.307125 0.73631078 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi39 462 39
C 1 0.307125 0.83448555 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi40 462 40
C 1 0.307125 0.93266032 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi41 462 41
C 1 0.307125 1.03083509 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi42 462 42
C 1 0.307125 1.12900986 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi43 462 43
C 1 0.307125 1.22718463 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi44 462 44
C 1 0.307125 1.3253594 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi45 462 45
C 1 0.307125 1.42353417 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi46 462 46
C 1 0.307125 1.52170894 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi47 462 47
C 1 0.307125 1.61988371 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi48 462 48
C 1 0.307125 1.71805848 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi49 462 49
C 1 0.307125 1.81623325 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi50 462 50
C 1 0.307125 1.91440802 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi51 462 51
C 1 0.307125 2.01258279 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi52 462 52
C 1 0.307125 2.11075756 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi53 462 53
C 1 0.307125 2.20893233 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi54 462 54
C 1 0.307125 2.3071071 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi55 462 55
C 1 0.307125 2.40528188 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi56 462 56
C 1 0.307125 2.50345665 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi57 462 57
C 1 0.307125 2.60163142 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi58 462 58
C 1 0.307125 2.69980619 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi59 462 59
C 1 0.307125 2.79798096 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi60 462 60
C 1 0.307125 2.89615573 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi61 462 61
C 1 0.307125 2.9943305 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi62 462 62
C 1 0.307125 3.09250527 0.00325 0.09817477 1500 1596.0 layer1_eta462_phi63 462 63
C 1 0.310375 -3.09250527 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi0 463 0
C 1 0.310375 -2.9943305 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi1 463 1
C 1 0.310375 -2.89615573 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi2 463 2
C 1 0.310375 -2.79798096 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi3 463 3
C 1 0.310375 -2.69980619 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi4 463 4
C 1 0.310375 -2.60163142 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi5 463 5
C 1 0.310375 -2.50345665 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi6 463 6
C 1 0.310375 -2.40528188 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi7 463 7
C 1 0.310375 -2.3071071 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi8 463 8
C 1 0.310375 -2.20893233 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi9 463 9
C 1 0.310375 -2.11075756 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi10 463 10
C 1 0.310375 -2.01258279 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi11 463 11
C 1 0.310375 -1.91440802 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi12 463 12
C 1 0.310375 -1.81623325 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi13 463 13
C 1 0.310375 -1.71805848 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi14 463 14
C 1 0.310375 -1.61988371 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi15 463 15
C 1 0.310375 -1.52170894 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi16 463 16
C 1 0.310375 -1.42353417 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi17 463 17
C 1 0.310375 -1.3253594 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi18 463 18
C 1 0.310375 -1.22718463 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi19 463 19
C 1 0.310375 -1.12900986 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi20 463 20
C 1 0.310375 -1.03083509 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi21 463 21
C 1 0.310375 -0.93266032 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi22 463 22
C 1 0.310375 -0.83448555 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi23 463 23
C 1 0.310375 -0.73631078 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi24 463 24
C 1 0.310375 -0.63813601 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi25 463 25
C 1 0.310375 -0.53996124 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi26 463 26
C 1 0.310375 -0.44178647 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi27 463 27
C 1 0.310375 -0.3436117 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi28 463 28
C 1 0.310375 -0.24543693 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi29 463 29
C 1 0.310375 -0.14726216 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi30 463 30
C 1 0.310375 -0.04908739 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi31 463 31
C 1 0.310375 0.04908739 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi32 463 32
C 1 0.310375 0.14726216 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi33 463 33
C 1 0.310375 0.24543693 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi34 463 34
C 1 0.310375 0.3436117 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi35 463 35
C 1 0.310375 0.44178647 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi36 463 36
C 1 0.310375 0.53996124 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi37 463 37
C 1 0.310375 0.63813601 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi38 463 38
C 1 0.310375 0.73631078 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi39 463 39
C 1 0.310375 0.83448555 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi40 463 40
C 1 0.310375 0.93266032 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi41 463 41
C 1 0.310375 1.03083509 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi42 463 42
C 1 0.310375 1.12900986 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi43 463 43
C 1 0.310375 1.22718463 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi44 463 44
C 1 0.310375 1.3253594 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi45 463 45
C 1 0.310375 1.42353417 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi46 463 46
C 1 0.310375 1.52170894 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi47 463 47
C 1 0.310375 1.61988371 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi48 463 48
C 1 0.310375 1.71805848 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi49 463 49
C 1 0.310375 1.81623325 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi50 463 50
C 1 0.310375 1.91440802 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi51 463 51
C 1 0.310375 2.01258279 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi52 463 52
C 1 0.310375 2.11075756 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi53 463 53
C 1 0.310375 2.20893233 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi54 463 54
C 1 0.310375 2.3071071 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi55 463 55
C 1 0.310375 2.40528188 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi56 463 56
C 1 0.310375 2.50345665 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi57 463 57
C 1 0.310375 2.60163142 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi58 463 58
C 1 0.310375 2.69980619 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi59 463 59
C 1 0.310375 2.79798096 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi60 463 60
C 1 0.310375 2.89615573 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi61 463 61
C 1 0.310375 2.9943305 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi62 463 62
C 1 0.310375 3.09250527 0.00325 0.09817477 1500 1596.0 layer1_eta463_phi63 463 63
C 1 0.313625 -3.09250527 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi0 464 0
C 1 0.313625 -2.9943305 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi1 464 1
C 1 0.313625 -2.89615573 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi2 464 2
C 1 0.313625 -2.79798096 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi3 464 3
C 1 0.313625 -2.69980619 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi4 464 4
C 1 0.313625 -2.60163142 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi5 464 5
C 1 0.313625 -2.50345665 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi6 464 6
C 1 0.313625 -2.40528188 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi7 464 7
C 1 0.313625 -2.3071071 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi8 464 8
C 1 0.313625 -2.20893233 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi9 464 9
C 1 0.313625 -2.11075756 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi10 464 10
C 1 0.313625 -2.01258279 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi11 464 11
C 1 0.313625 -1.91440802 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi12 464 12
C 1 0.313625 -1.81623325 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi13 464 13
C 1 0.313625 -1.71805848 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi14 464 14
C 1 0.313625 -1.61988371 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi15 464 15
C 1 0.313625 -1.52170894 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi16 464 16
C 1 0.313625 -1.42353417 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi17 464 17
C 1 0.313625 -1.3253594 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi18 464 18
C 1 0.313625 -1.22718463 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi19 464 19
C 1 0.313625 -1.12900986 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi20 464 20
C 1 0.313625 -1.03083509 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi21 464 21
C 1 0.313625 -0.93266032 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi22 464 22
C 1 0.313625 -0.83448555 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi23 464 23
C 1 0.313625 -0.73631078 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi24 464 24
C 1 0.313625 -0.63813601 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi25 464 25
C 1 0.313625 -0.53996124 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi26 464 26
C 1 0.313625 -0.44178647 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi27 464 27
C 1 0.313625 -0.3436117 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi28 464 28
C 1 0.313625 -0.24543693 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi29 464 29
C 1 0.313625 -0.14726216 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi30 464 30
C 1 0.313625 -0.04908739 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi31 464 31
C 1 0.313625 0.04908739 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi32 464 32
C 1 0.313625 0.14726216 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi33 464 33
C 1 0.313625 0.24543693 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi34 464 34
C 1 0.313625 0.3436117 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi35 464 35
C 1 0.313625 0.44178647 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi36 464 36
C 1 0.313625 0.53996124 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi37 464 37
C 1 0.313625 0.63813601 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi38 464 38
C 1 0.313625 0.73631078 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi39 464 39
C 1 0.313625 0.83448555 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi40 464 40
C 1 0.313625 0.93266032 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi41 464 41
C 1 0.313625 1.03083509 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi42 464 42
C 1 0.313625 1.12900986 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi43 464 43
C 1 0.313625 1.22718463 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi44 464 44
C 1 0.313625 1.3253594 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi45 464 45
C 1 0.313625 1.42353417 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi46 464 46
C 1 0.313625 1.52170894 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi47 464 47
C 1 0.313625 1.61988371 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi48 464 48
C 1 0.313625 1.71805848 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi49 464 49
C 1 0.313625 1.81623325 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi50 464 50
C 1 0.313625 1.91440802 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi51 464 51
C 1 0.313625 2.01258279 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi52 464 52
C 1 0.313625 2.11075756 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi53 464 53
C 1 0.313625 2.20893233 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi54 464 54
C 1 0.313625 2.3071071 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi55 464 55
C 1 0.313625 2.40528188 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi56 464 56
C 1 0.313625 2.50345665 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi57 464 57
C 1 0.313625 2.60163142 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi58 464 58
C 1 0.313625 2.69980619 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi59 464 59
C 1 0.313625 2.79798096 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi60 464 60
C 1 0.313625 2.89615573 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi61 464 61
C 1 0.313625 2.9943305 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi62 464 62
C 1 0.313625 3.09250527 0.00325 0.09817477 1500 1596.0 layer1_eta464_phi63 464 63
C 1 0.316875 -3.09250527 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi0 465 0
C 1 0.316875 -2.9943305 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi1 465 1
C 1 0.316875 -2.89615573 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi2 465 2
C 1 0.316875 -2.79798096 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi3 465 3
C 1 0.316875 -2.69980619 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi4 465 4
C 1 0.316875 -2.60163142 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi5 465 5
C 1 0.316875 -2.50345665 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi6 465 6
C 1 0.316875 -2.40528188 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi7 465 7
C 1 0.316875 -2.3071071 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi8 465 8
C 1 0.316875 -2.20893233 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi9 465 9
C 1 0.316875 -2.11075756 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi10 465 10
C 1 0.316875 -2.01258279 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi11 465 11
C 1 0.316875 -1.91440802 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi12 465 12
C 1 0.316875 -1.81623325 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi13 465 13
C 1 0.316875 -1.71805848 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi14 465 14
C 1 0.316875 -1.61988371 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi15 465 15
C 1 0.316875 -1.52170894 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi16 465 16
C 1 0.316875 -1.42353417 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi17 465 17
C 1 0.316875 -1.3253594 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi18 465 18
C 1 0.316875 -1.22718463 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi19 465 19
C 1 0.316875 -1.12900986 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi20 465 20
C 1 0.316875 -1.03083509 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi21 465 21
C 1 0.316875 -0.93266032 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi22 465 22
C 1 0.316875 -0.83448555 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi23 465 23
C 1 0.316875 -0.73631078 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi24 465 24
C 1 0.316875 -0.63813601 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi25 465 25
C 1 0.316875 -0.53996124 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi26 465 26
C 1 0.316875 -0.44178647 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi27 465 27
C 1 0.316875 -0.3436117 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi28 465 28
C 1 0.316875 -0.24543693 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi29 465 29
C 1 0.316875 -0.14726216 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi30 465 30
C 1 0.316875 -0.04908739 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi31 465 31
C 1 0.316875 0.04908739 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi32 465 32
C 1 0.316875 0.14726216 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi33 465 33
C 1 0.316875 0.24543693 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi34 465 34
C 1 0.316875 0.3436117 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi35 465 35
C 1 0.316875 0.44178647 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi36 465 36
C 1 0.316875 0.53996124 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi37 465 37
C 1 0.316875 0.63813601 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi38 465 38
C 1 0.316875 0.73631078 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi39 465 39
C 1 0.316875 0.83448555 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi40 465 40
C 1 0.316875 0.93266032 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi41 465 41
C 1 0.316875 1.03083509 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi42 465 42
C 1 0.316875 1.12900986 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi43 465 43
C 1 0.316875 1.22718463 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi44 465 44
C 1 0.316875 1.3253594 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi45 465 45
C 1 0.316875 1.42353417 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi46 465 46
C 1 0.316875 1.52170894 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi47 465 47
C 1 0.316875 1.61988371 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi48 465 48
C 1 0.316875 1.71805848 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi49 465 49
C 1 0.316875 1.81623325 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi50 465 50
C 1 0.316875 1.91440802 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi51 465 51
C 1 0.316875 2.01258279 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi52 465 52
C 1 0.316875 2.11075756 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi53 465 53
C 1 0.316875 2.20893233 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi54 465 54
C 1 0.316875 2.3071071 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi55 465 55
C 1 0.316875 2.40528188 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi56 465 56
C 1 0.316875 2.50345665 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi57 465 57
C 1 0.316875 2.60163142 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi58 465 58
C 1 0.316875 2.69980619 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi59 465 59
C 1 0.316875 2.79798096 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi60 465 60
C 1 0.316875 2.89615573 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi61 465 61
C 1 0.316875 2.9943305 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi62 465 62
C 1 0.316875 3.09250527 0.00325 0.09817477 1500 1596.0 layer1_eta465_phi63 465 63
C 1 0.320125 -3.09250527 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi0 466 0
C 1 0.320125 -2.9943305 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi1 466 1
C 1 0.320125 -2.89615573 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi2 466 2
C 1 0.320125 -2.79798096 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi3 466 3
C 1 0.320125 -2.69980619 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi4 466 4
C 1 0.320125 -2.60163142 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi5 466 5
C 1 0.320125 -2.50345665 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi6 466 6
C 1 0.320125 -2.40528188 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi7 466 7
C 1 0.320125 -2.3071071 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi8 466 8
C 1 0.320125 -2.20893233 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi9 466 9
C 1 0.320125 -2.11075756 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi10 466 10
C 1 0.320125 -2.01258279 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi11 466 11
C 1 0.320125 -1.91440802 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi12 466 12
C 1 0.320125 -1.81623325 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi13 466 13
C 1 0.320125 -1.71805848 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi14 466 14
C 1 0.320125 -1.61988371 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi15 466 15
C 1 0.320125 -1.52170894 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi16 466 16
C 1 0.320125 -1.42353417 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi17 466 17
C 1 0.320125 -1.3253594 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi18 466 18
C 1 0.320125 -1.22718463 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi19 466 19
C 1 0.320125 -1.12900986 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi20 466 20
C 1 0.320125 -1.03083509 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi21 466 21
C 1 0.320125 -0.93266032 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi22 466 22
C 1 0.320125 -0.83448555 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi23 466 23
C 1 0.320125 -0.73631078 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi24 466 24
C 1 0.320125 -0.63813601 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi25 466 25
C 1 0.320125 -0.53996124 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi26 466 26
C 1 0.320125 -0.44178647 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi27 466 27
C 1 0.320125 -0.3436117 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi28 466 28
C 1 0.320125 -0.24543693 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi29 466 29
C 1 0.320125 -0.14726216 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi30 466 30
C 1 0.320125 -0.04908739 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi31 466 31
C 1 0.320125 0.04908739 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi32 466 32
C 1 0.320125 0.14726216 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi33 466 33
C 1 0.320125 0.24543693 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi34 466 34
C 1 0.320125 0.3436117 0.00325 0.09817477 1500 1596.0 layer1_eta466_phi35 466 35
